朝代,剂型,内服、外用,编号,方名,方源,组成　,防风量,功用,配伍功效,主治,制剂,用法,防风炮制,是否有量,药味数,病症（证）,方论,备注
金,煮散,内,8132.0,防风通圣散,《宣明论方》卷三)  又名通圣散(《伤寒标本》卷下,防风  川芎  当归  芍药  大黄  薄荷叶  麻黄  连翘  芒硝各15g  石膏  黄芩  桔梗各30g  滑石90g  甘草60g  荆芥  白术  栀子各7．5g,15g,疏风清热，泻火通便。,祛风解表(风热),风热壅盛，表里三焦俱实之证。身热烦躁，头痛昏眩，口苦而渴，咽喉不利，胸膈痞闷，腹部胀痛，谵妄惊狂，手足瘈疭，大便秘结，小便短赤；以及小儿诸疳积热，丹斑瘾疹，风肿火眼，舌苔黄腻，脉洪数或弦滑。,上为粗末。每次6g，用水300m1，加生姜3片，煎至180m1，去滓。,温服,,y,17.0,,,
宋,煮散,内,8463.0,远志散,《大平圣惠方》卷四,远志15g(去心)  菖蒲15g  铁精15g  桂心22．5g  黄芪30g(锉)  防风22．5g  当归22．5g(锉，微炒)  人参15g  甘草15g(炙微赤，锉)  熟地黄22．5g  川芎15g  茯神22．5g  独活15g  紫石英30g(细研如粉)  五味子15g  麦冬(去心)  半夏15g(汤洗七遍，去滑),22.5g,益气养心，镇惊安神。,其它祛风　虚,心气虚，惊悸喜忘，不思饮食。,上为散。每次9g，以水150m1，加生姜4g，大枣3枚，煎至90ml，去滓。,食后温服,,y,17.0,,,
近代,丸,内,9580.0,返元丸,《秘传大麻疯方》,川芎  羌活  独活  细辛  白芷  当归  黄芪  牛膝  蝉蜕  狗脊  首乌  全蝎各15g  防风600g  苦参500g  大枫子600g  牛黄6g　血竭150g,600g,祛风杀虫，清热燥湿。,透疹　散结,麻风，形如紫云，名紫云疯。,上除血竭、牛黄、枫子三味另研外，余药为末，加入另研之三味和匀，老米粉为丸。,每服50丸，渐加至100丸为止，清茶送下。如未痊愈，再服防风通圣散。,,y,17.0,,,
清,汤,内,10074.0,补气退血汤,《产科发蒙·附录》,当归(酒洗)  阿胶  人参  黄芪  白术  栀子(炒黑)  荆芥  黄芩  地榆  艾叶(醋炒)各3g  川芎2．1g  芍药2．4g  防风2．4g  地黄4．5g  黄连  蒲黄各4．5g  甘草0．9g,2.4g,补气清热，养血止血。,散肝舒脾(升阳),妇人血崩，气血两虚而兼热者。,水煎，去滓,分二次温服,,y,17.0,,,
宋,丸,内,10319.0,附子丸,《太平圣惠方》卷三十,附子30g(炮裂，去皮、脐)  肉苁蓉30g(jiu浸一宿，锉，去皱皮，炙干)  巴戟30g  防风22．5g  当归30g  羌活22．5g  桂心 22．5g  萆薢22．5g(锉)  酸枣仁22．5g(微炒)  牛膝30g  木香22．5g  白蒺藜22．5g(微炒，去刺)  补骨脂30g(微炒)  鹿茸60g(去毛，涂酥炙令黄)  石斛30g  桃仁30g(汤浸，去皮、尖、双仁，麸炒微黄) 白茯苓30g,22.5g,补肾气，祛风湿，强腰膝。,胜湿止痛(虚痹),肾气不足，风湿外侵，腰脚疼痛。,上为末，炼蜜为丸，如梧桐子大。,每次30丸，空心及晚食前以温酒送服。,,y,17.0,,,
明,汤,内,10532.0,驱毒散,《杏苑生春》卷八,土茯苓60g  白花蛇0．9g  防风  荆芥  薄荷  牙皂  金银花  皂角刺  白藓皮  川芎  当归  苡仁  人参  黄芩  牛膝  木通  甘草各3g,3g,清热解毒,透疹　散结,杨梅疮初起,上为粗末。水煎，去滓。,温服,,y,17.0,,,
明,丸,内,10845.0,拨云退翳还睛丸,《万病回春》卷五,密蒙花  木贼  白蒺藜  蝉蜕  青盐各30g  薄荷  香白芷  防风  生甘草  川芎  知母  荆芥穗  枸杞子  白芍各15g  黑脂麻150g　当归(酒洗，晒干)9g  甘菊花18g,15g,祛风散热，和血消翳。,明目,内障,上为细末，炼蜜为丸，如弹子大。,每次1丸，饭后细嚼，苦茶送服。,,y,17.0,,,
明,丸,内,10932.0,明目羊肝丸,《景岳全书》卷六十,黄连90g  家菊花  龙胆草  石决明(煅)  人参  当归  熟地  枸杞  麦冬  牛膝  青盐  黄柏  柴胡  防风  羌活各25g  肉桂12g羯羊肝1具(烙干为末),25g,补血养肝，祛风清热。,明目　肝虚,肝虚风热，冷泪赤涩，内外障眼。,上为末，炼蜜为丸，如梧桐子大。,每次30～40丸，温汤送服。,,y,17.0,,,
宋,丸,内,11094.0,乳香丸,《圣济总录》卷八,乳香(细研)30g  乌头(炮裂，去皮、脐)15g  羌活30g  雄黄(细研，水飞过)15g  白附子(炮)  羚羊角屑各30g  附子(炮裂，去皮、脐)15g  原蚕蛾(微炒)  防风(去叉)  乌梢蛇(jiu浸，去皮、骨，炙)  白僵蚕(炒)  虎胫骨(酥炙)各30g　轻粉  麝香(细研)各7．5g  赤箭  牛膝(jiu浸，切，焙)  没药(研)各15g,30g,祛风散寒，活血通络。,胜湿止痛(虚痹),中风四肢拘挛，筋骨疼痛。,上未研者为末，再同和匀，炼蜜和丸，如梧桐子大。,每次10丸，用豆淋热酒下，一日三次。,去叉,y,17.0,,,
明,散,内,1524.0,大八风乌蛇散,《普济方》卷九十五,乌梢蛇(jiu浸，去皮、骨，炙)  青葙子　防风(去叉)  独活(去芦)  麻黄(去根、节，先煎，去沫，焙)  桔梗(炒)  秦艽(去土)各37．5g  羌活(去芦头)30g  当归(切，焙)  细辛(去苗、叶)  桂(去粗皮)各90g  川芎  白芷(微炒)各75g  白芍药  蒺藜子(炒去角)  人参  天麻各60g  附子(炮裂，去皮、脐)75g,37．5g,祛风除湿，活血通络。,胜湿止痛(虚痹),风痹不仁，皮肤痛麻，手足挛急。,上为极细末,每次3g，空心用温酒调服，一日三次。微汗为度。,去叉,y,18.0,,,
现代,丸,内,1657.0,山药丸,《北京市中药成方选集》,"杜仲(炭)210g  牛膝300g  马钱子(炙去毛)1．24kg  甘草1．1kg  山药450g  木香90g  乳香120g  没药120g  自然铜(煅)300g  千年健90g  羌活90g  地风90g  红花90g  防风90g  续断210g  柴胡120g  狗脊(去毛)300g  麻
黄600g",90g,祛风散寒，活血通络,胜湿止痛(虚痹),腰疼腿寒，手足麻木，四肢作痛，筋络不舒。,上为细末，炼蜜为丸，每丸重1．8g。,每次1～2丸，温开水送服。,,y,18.0,,,
清,散,内,2044.0,云开散,《鸡鸣录》,白蒺藜90g  石决明(煅、飞)  炙甘草  防风  山栀炭  羌活  茯苓  蔓荆子各60g  当归  川芎  赤芍各45g  苍术(泔水浸一夜)　花粉  甘菊花  茺蔚子各30g  淡黄芩24g　蝉蜕  蛇蜕各15g,60g,祛风清热，活血退翳。,祛风解表(风热)　目,目疾，不论远近，或痒或痛；及胞生风粟，翳膜遮睛，目眶赤燥；或疹痘后，风眼涩痛，膜障。,上为细末。,每次6g，空心用开水调服。,,y,18.0,,,
现代,丸,内,2291.0,开光复明丸,《全国中药成药处方集》大同方,栀子60g  川黄连120g  黄芩  黄柏 大黄各60g  泽泻  玄参  红花  胆草各30g  赤芍  归尾各36g  菊花60g  防风30g  生地36g  石决明  蒺藜各60g  羚羊角3g  冰片15g,30g,清热散风，退翳明目。,祛风解表(风热)　目,翳障,共为细末，炼蜜为丸，每丸重4．5g，金箔为衣，蜡皮封固。,每次2丸，温开水送服。,,y,18.0,,,
唐,膏,外,2689.0,五香膏,《外台秘要》卷十六引《删繁方》,藿香  甘松香  甲香(炙)  鸡舌香  附子(炮)  续断  乌喙(炮)各37．5g  泽兰 防风  细辛  白术各30g  白芷  松叶  莽草各52．5g  柏叶60g(炙)  大皂荚6．6cm(炙)  甘草22．5g(炙)  猪膏2．4L,30g,祛风长发，令发光黑滋润。,止痒,头风，头皮瘙痒，搔之白屑起，头发脱落。,上叹咀。绵裹，以苦酒1．2L，渍一宿，用猪膏煎之，取附子黄为度，去滓。, 临用前沐头了，将膏敷用，手揩头皮，令膏翕翕著皮。,,y,18.0,,,
现代,膏,外,3222.0,化坚膏 ,《中医伤科学讲义》,白芥子60g  甘遂60g  地龙肉60g 威灵仙75g  急性子75g  透骨草75g  麻根90g  细辛90g  乌梅肉120g  生山甲120g  血余30g  江子30g  全蝎30g  防风30g  生草乌30g  紫硇砂18g(后入)  香油2．5kg  东丹1．25kg,30g , 祛风化瘀。,其它祛风,损伤后期，软组织硬化或粘连者。,将上药入香油内熬枯，去滓；炼油至滴水成珠时下东丹，将烟搅净后再下硇砂。,敷贴患处。,,y,18.0,,,
现代,丸,内,3525.0,牛黄镇惊丸 ,《中华人民共和国药典》一部,牛黄8g  全蝎30g  僵蚕(炒)log  珍珠log  麝香4g  朱砂log  雄黄log  天麻20g  钩藤log  防风20g  琥珀6g  胆南星log 禹白附(制)log  半夏(制)log  天竺黄log 冰片4g  薄荷10g  甘草40g,20g,镇惊安神，熄风豁痰。,止痉(小儿惊风),小儿高热，惊风抽搐，神志不清，牙关紧闭，痰涎壅盛，指纹青紫。,炼蜜为丸，每丸重1．5g。,每次1丸，一日1～3次。周岁以内酌减。,,y,18.0,,,
金,煮散,内,3610.0,升阳举经汤,《兰室秘藏》卷中,"肉桂(去皮，盛夏勿用，秋、冬用) 白芍药  红花各1．5g  细辛1．8g  人参(去芦)  熟地黄  川芎各3g  独活根  黑附子(炮制，去皮、脐)  炙甘草各4．5g  羌活  藁本(去土)  防风各6g  白术  当归  黄芪  柴胡各9g  桃仁
10个(汤浸，去皮、尖，细研)",6g,温肾益气，升阳摄血。,散肝舒脾(升阳),妇人命门火衰，脾虚气陷，不能统血，经水不止，甚则阳虚欲脱，口、鼻、眼出现假热证，或渴，其脉轻按数疾，举指弦紧或涩者。,上哎咀。每次9g，若病势顺当，渐加至15g。,水450m1，煎至150m1，去滓。空心热服。,,y,18.0,,方中附子、肉桂、人参、黄耆、白术、甘草温肾益气；羌活、独活、柴胡、藁本、防风、细辛、川芎升阳举经；芍药、地黄、红花、当归、桃仁滋阴活血。诸药配合，共奏温肾益气，升阳摄血之功。阳升血摄，则经血自止。,
明,汤,内,4060.0,方脉流气饮,《外科发挥》卷五,紫苏  青皮(去白)  当归(酒拌) 芍药(炒)  乌药  茯苓  桔梗(炒)  半夏(姜制)  川芎  黄芪(炙)  枳实(麸炒)  防风  陈皮(去白)  甘草(炙)各3g  木香  大腹皮  槟榔 枳壳(麸炒)各1．5g,3g, 行气和血，化痰散结。,透疹　散结,肝气郁结，痰阻血瘀，致患瘰疬、流注及结聚肿块，或走注疼痛，或心膈痞闷，咽塞不利，胁腹膨胀，呕吐不食，上气喘急，咳嗽痰盛，面目或四肢浮肿，大小便秘。,用水400m1，加生姜3片，大枣1个，煎至300m1，去滓。,空腹温服。,,y,18.0,,,
现代,散,外,4921.0,外伤散,《外伤科学》,大黄500g  扁柏500g  栀子120g 桃仁120g  泽兰120g  防风150g  薄荷150g  黄芩150g  骨碎补1.5kg  当归尾1.5kg  制草乌30g  制川乌30g  天南星30g  制半夏30g  毛麝香500g  千打捶500g  血见愁500g  透骨消500g 田基黄500g  入地金牛500g,150g,祛瘀，消肿，止痛。,其它祛风止痛　骨折,骨折、伤筋初期肿痛者。,上为细末。水、酒、蜂蜜或凡士林调。, 敷患处。,,y,18.0,,,
元,丸,内,5002.0,生胃丹 ,《医方大成》卷三引《济生方》  又名生胃丸(《瑞竹堂经验方》卷二,大天南星120g(用真黄土2508，将生J汁拌黄土成面剂包裹南星，慢火煨香透，去土不用，将南星切碎焙干和后药研)  丁香(不见火)30g 粟米270g(用生Jlkg和皮擂取自然汁浸蒸焙) 木香(不见火)  厚朴(J汁制炒)  神曲(炒)  麦芽(炒)  陈皮  防风  白术  谷芽(炒)  缩砂仁 白豆蔻  青皮(去白)各30g  半夏曲60g  人参 沉香  甘草(炙)各15g,30g,健脾和胃，燥湿化痰，降逆止呕。,其它,脾胃不足，痰多呕逆，不思饮食。,上为细末，为丸如绿豆大。,每次70丸，淡姜汤送服，不拘时候。,,y,18.0,,,
金,汤,内,5133.0,生津甘露汤 ,《兰室秘藏》卷上)  又名清凉饮子(原书同卷）,升麻1．2g  防风  生甘草  汉防己 生地黄各1.5g  当归身1．8g  柴胡  羌活  炙甘草  黄芪  酒知母  酒黄芩各3g  酒龙胆草 石膏  黄柏各4．5g  红花少许  桃仁5个  杏仁10个,1.5g,升阳泻火，养血润燥。,散肝舒脾(升阳),中消。能食而瘦，口舌干，自汗，大便结燥，小便频数。,上收咀，作为一剂，用水300m1，酒10ml，煎至150ml。,空腹时稍热服。,,y,18.0,,,
唐,丸,内,5481.0,白马茎丸,《千金》卷二十,白马茎  赤石脂  石韦  天雄  远志  山茱萸  菖蒲  蛇床子  山药  杜仲  肉苁蓉 柏子仁  石斛  续断  牛膝  天花粉  细辛  防风各60g,60g,补肾壮阳，固精止遗。,其它助阳气,空房独怒，见敌不兴，口干汗出，失精、囊下湿痒，尿有余沥，卵偏大引疼，膝冷胫疫，目中??(目字加流的右），少腹急，腰脊强。    ,上为末，白蜜为丸，如梧桐子大。,每次4丸，以酒送服，一日二次。七日知，加至20丸，一月百病愈。,,y,18.0,,,
宋,散,内,5597.0,白蒺藜散,《太平圣惠方》卷六十五,白蒺藜60g(微炒，去刺)  玄参30g　沙参30g  丹参30g  苦参30g(锉)  人参30g  秦艽60g  栀子仁30g  甘菊花30g  枳壳30g(麸炒微黄，去瓤)  黄芩30g  乌梢蛇120g(jiu浸，去皮、骨，炙微黄)  独活60g  茯神30g  山药30g  细辛30g  防风60g  麻黄30g(去根、节),60g,祛风化湿，清热解毒。,止痒,一切癣及疥，风痒病疮,上为细散。,每次6g，食前以温酒调服。,,y,18.0,,,
元,汤,内,6719.0,芍药清肝散,《原机启微》卷下,白术  川芎  防风各0.9g  甘草(炙)  荆芥各o．75g  桔梗  羌活各0．9g  芍药0．75g  柴胡0．6g  前胡  薄荷  黄芩各0．75g　山栀  知母各o．6g  滑石  石膏各0．9g  大黄1．2g  芒硝0．9g,0.9g,疏风清热，泻火明目。,祛风解表(风热),风热上扰，肝胃火盛，眵多眊臊，紧涩羞明，赤脉贯睛，大便秘结。,上哎咀，都作一服。用水400m1，煎至200ml，去滓。,食后热服,,y,18.0,,,
明,汤,内,6797.0,芎归二术汤,《外科正宗》卷三,白术  苍术  川芎  当归  人参  茯苓  薏苡仁  皂荚针  厚朴  防风  木瓜  木通　穿山甲(炒)  独活各3g  金银花6g  甘草  精猪肉60g  土茯苓120g,3g,益气养血，祛湿解毒。,透疹　散结,杨梅结毒已成未成，筋骨疼痛，步履艰辛，及溃后腐肉臭败，不能生肌收敛者。,用水750m1，煎至325m1，滓再煎。,量病上下服之。,,y,18.0,,,
现代,丸,内,7245.0,光明丸,《北京市中药成方选集》,当归240g  川芎240g  羌活240g　生地240g  防风240g  薄荷240g  草决明(炒)240g  旋覆花240g  蝉蜕240g  白蒺藜(炒)240g  菊花120g  白芍120g  赤芍120g  白芷120g　蛇蜕(炒)120g  蒙花360g  木贼360g  黄连60g,240g,散风清热，拨云退翳。,祛风解表(风热)　目,肝热受风，眼生云翳火蒙，头痛目花，眼边刺痒。,上为细末，过罗，用冷开水为小丸。,每次6g，温开水送服，一日二次。,,y,18.0,,,
元,散,内,7785.0,决明散,《御药院方》卷十,川芎  井泉石  淫羊藿  槐花各30g  花椒7．6g  蛤粉(水飞)  石决明(水飞)  防风  荆芥  羌活  苍术(米泔浸)  甘菊花  黄芩  杜蒺藜(炒)  木贼(去节)  地骨皮  薄荷  甘草(炙)各30g,30g,清肝祛风，活血明目。,明目　肝热,眼目昏花，远视不明。,上为细末。,每次6g，食后用热茶清调服。,,y,18.0,,,
明,汤,内,8112.0,防风必效散,《外科正宗》卷三,防风  防己  荆芥  白鲜皮  连翘　槐花  苍术  皂荚针  风藤  木通  白芷  天花粉  木瓜  金银花  翻白草各3g  甘草1．5g  土茯苓120g  大黄(初起加)9g,3g,清热利湿，活血解毒。,透疹　散结,杨梅疮，湿热太盛，疮高稠密，元气素实者。,上用水750ml，煎至500ml，滓再煎至250ml，去滓。,分三次温服。服后饮酒适量，即静睡二小时许更妙。,,y,18.0,,,
宋,丸,内,8514.0,杜仲丸,《太平圣惠方》卷四十四,杜仲30g(炙微黄，锉)  干姜15g(炮裂，锉)  萆薢30g(锉)  羌活22．5g  天雄22．5g(炮裂，去皮、脐)  花椒22．5g(去目及闭口者，微炒去汗)  桂心22．5g  川芎15g  防风15g(去芦头)  秦艽15g  川乌头22．5g(炮裂，去皮、脐)  细辛22．5g  五加皮22．5g  石斛22．5g  续断60g  当归22．5g(锉，微炒)  五味子22．5  槟榔22．5g,15g,温肾散寒，强筋壮骨，祛风止痛。,胜湿止痛(虚痹),肾经虚损，风冷乘之，五种腰痛。,上为末，炼蜜为丸，如梧桐子大。,每次30丸，空心以温酒送服，晚食前再服。,,y,18.0,,,
宋,丸,内,8937.0,赤箭丸,《太平圣惠方》卷二十三,"赤箭30g  茯神30g  五加皮30g　鹿茸60g(去毛，涂酥，炙令黄)  防风30g  牛膝45g  桂心30g  独活30g  蛇床子30g  菟丝子90g(jiu浸三日，晒干，别捣为末)  酸枣仁30g(微炒)  山茱萸30g  巴戟30g  附子60g(炮裂，去皮
脐)  淫羊藿30g  萆薢30g(锉)  石斛60g(去根)  熟地黄30g",30g,补肝肾，祛风湿,胜湿止痛(虚痹),肝肾久虚，外中风湿，半身不遂，肢节挛急，腰间疫痛，日渐羸瘦。,上为末，炼蜜为丸，如梧桐子大。,每次30丸，食前以温酒送服。,,y,18.0,,,
宋,煮散,内,9832.0,羌活汤,《圣济总录》卷七,"羌活  麻黄(去根、节，汤煮，掠去沫，焙)各30g  防风22．5g  木香  槟榔(锉)  附子
(炮裂，去皮、脐)  白术  乌头(炮裂，去皮、脐)  草豆蔻(和皮)  陈皮(汤浸，去白，焙)  牛膝(jiu浸一宿，切，焙)  当归(jiu浸一宿，切，焙)  杏仁(去皮、尖、双仁，生用)  人参  白茯苓  甘草  川芎　肉桂各15g",22.5g,助阳益气，祛风除湿，活血通络。,胜湿止痛(虚痹),阳气虚弱，风寒湿邪侵入经络，致患偏风瘫痪，脚气。,上锉。每次30g，用水450m1，加生姜7片，煎至150m1，去滓,温服。服讫衣覆取汗。,,y,18.0,,,
宋,散,内,9846.0,羌活散,《太平圣惠方》卷二十一,羌活30g  乌梢蛇肉60g(jiu浸，去皮、骨，炙微黄)  天麻30g  防风30g  禹白附30g(炮裂)  藁本30g  麻黄30g(去根、节)  白芷30g　白僵蚕30g(微炒)  天南星30g(炮裂)  川芎30g　细辛30g  附子30g(炮裂，去皮、脐)  桂心30g当归30g(锉，微炒)  桑螵蛸15g(微炒)  干蝎30g(微炒)  晚蚕蛾15g,30g,祛风止痉,止痉(破伤风),破伤风。身体拘急，手足搐掣，牙关急强。,上为细散,每次3g，温酒调服，不拘时候。,,y,18.0,,,
